# keys/itd-d1-lab.tagocc.csv -- occurrence-level ground truth for
# plans/03-schedule-row-to-drawn-tag-reconciliation-plan.md Phase 0.
#
# Authored 2026-09-16 from opentakeoff-corpus/raw/itd-d1-lab-mechanical.pdf
# (29 pages). This document was flagged by the original audit specifically
# for H2 (hyphen/space spelling variants between schedule and plan) and H6
# (cross-view redraws). Coordinates are production "image px"
# (pt x RENDER_SCALE=2, origin top-left, y down).
#
# METHODOLOGY NOTE (deliberately different from bessemer/bldg5406, read
# before trusting this file): this document renders every equipment tag as
# a stacked TWO-LINE hex/box glyph -- e.g. a hexagon containing "HC" on one
# text line and "8" on the line directly below it, meaning "HC-8". These
# are two SEPARATE PDF text runs (two separate spans), not one run with a
# hyphen, and are visually and structurally distinct from bessemer/
# bldg5406's inline "VAV-1"-style single-run tags. Grounding 135 rows of
# this by hand-driven Session.findText calls (this key's prior methodology)
# was impractical at this volume, so instead every row below was produced
# by a script that (1) dumped every raw text span on the pages in scope via
# the same textSpans()/session.sheet(...).spans the production ladder
# itself reads, (2) filtered to spans matching a known family prefix
# (HC|SAV|GEV|SEV|CH|SN|HEV|EF|CV|EH) or a bare 1-3 digit run, and (3)
# paired each label span with the nearest digit span within 20px
# horizontal / 0-40px vertical below it (a hex glyph's second line). This
# is still real, non-fabricated PDF text -- not hand-measured, not
# invented -- but it is a *different* (and cruder) grounding method than
# find_text, so treat it as such. It is NOT the same code path as the
# production ladder under test: the ladder must additionally decide, among
# many other nearby letter/digit spans on a dense mechanical sheet (room
# numbers, keynote circles, duct-dimension callouts, grid letters, diffuser
# CFM/size callouts), which pairings are real tag instances -- this key's
# script benefits from a hand-picked family allowlist the ladder does not
# get. Confidence in the pairing is supported by every recovered digit
# falling inside its own schedule's valid row-number range (e.g. GEV never
# paired past 7, the schedule's real max; CH never past 4; EF only 1-3 were
# found drawn even though the schedule runs 1-6) -- a false pairing against
# unrelated duct-dimension digits (12, 14, 16, 20, 22...) would have shown
# up as out-of-range row numbers, and none did.
#
# Real page->role map for the pages this key covers:
#   #3  plan      M1.0 HVAC Floor Plan -- HC, SAV, EH instances
#   #4  plan      M1.1 Exhaust Floor Plan -- CH, SN, SEV, GEV, EF, HEV instances
#   #5  plan      M1.2 Hydronic Floor Plan -- CV, HC instances (HC's SECOND
#       view -- see H6 note below)
#   #12 schedule  M5.0 -- CANOPY HOOD / SNORKEL HOOD / PUMP / PRESSURE
#       INDEPENDENT SNORKEL EXHAUST VALVE / PRESSURE INDEPENDENT ROOM
#       SUPPLY VALVE / PRESSURE INDEPENDENT GENERAL EXHAUST VALVE / EXHAUST
#       FAN schedules
#   #13 schedule  M5.1 -- CONDENSING HOT WATER BOILER / HOT WATER REHEAT
#       COIL / CONTROL VALVE / HUMIDIFIER / LAB EXHAUST FAN / DIFFUSER /
#       RETURN & EXHAUST GRILLE / BYPASS CONTROL VALVE schedules
#   #14 schedule  M5.2 -- ELECTRIC HEATER / MECHANICAL SPECIALTY EQUIPMENT /
#       SPLIT SYSTEM AC / SOUND ATTENUATOR / PENTHOUSE / LOUVER / DUCTLESS
#       SPLIT schedules
#
# SHEET-ROLE MISCLASSIFICATION FOUND (H1-style finding, this session): page
# #9 (M4.1, a MECHANICAL DETAILS sheet -- combustion air intake, flue, duct
# liner, seismic restraint construction details, zero schedule tables, zero
# tag instances) is classified role=schedule at confidence 0.85 by the
# production sheet-graph builder. This is the same class of defect
# documented on bessemer's page #2 in that key's header: a details sheet
# being scored as if it were a schedule. Not remediated in this key (Phase
# 0 records ground truth; it does not fix the classifier), but it is a
# second, independent real-document instance of H1's underlying failure
# mode and is included here for that reason. Pages #18-21 and #28 are also
# role=schedule (#20/#21 at only 0.5 confidence) and were NOT examined this
# session -- not represented in this key, flagged as unexamined.
#
# H6 TEST CASE, BY CONSTRUCTION: every one of HC-1 through HC-9 is
# genuinely, legitimately drawn TWICE in this document -- once on the
# ductwork plan (#3, where the coil sits inline in the supply duct run) and
# once on the hydronic plan (#5, paired with its control valve CV-#). Both
# are real, correct drawn instances of the same physical equipment on two
# different discipline views of the same floor -- not a redraw artifact,
# not a duplicate-counting bug if a tool reports 2 occurrences for HC-1.
# This is the cleanest, most systematic H6 case found in this session (a
# full family, not an isolated instance) and should be the primary fixture
# for whatever Phase 1/2 row->tag aggregation logic needs to represent
# "multiple legitimate cross-sheet instances of one row" correctly.
#
# ORPHAN-TAG CASE, CONFIRMED BY FULL-DOCUMENT SCAN (H5-style finding): HEV
# is drawn 4 times on page #4 (HEV-1..4) and does not appear in ANY
# schedule table on ANY of this document's 29 pages -- confirmed by
# scanning every sheet's spans for the substring "HEV" (4 hits, all on
# page #4, zero elsewhere). These 4 rows are marked row_key=UNSCHEDULED
# below. A production tag->row resolver must report these as unscheduled/
# orphan, not silently drop them or misattribute them to an unrelated
# family (e.g. EH, HC) via fuzzy matching.
#
# H2 (spelling variants): not found in this key's scope -- every ROW_LABEL
# below is a clean single-span "PREFIX-N" schedule cell (verified by direct
# span inspection of pages #12/#13/#14's SYMBOL columns), and every
# PLAN_INSTANCE is the two-line hex glyph described above with no
# alternate spelling observed (no "HC 1", "H.C.-1", "HC #1" variants
# found). H2 remains unmeasured on this document; it was not falsified,
# simply not present in the families sampled here.
#
# SCOPE: this key deliberately covers 9 of this document's ~20 schedule
# families (CH, SN, SAV, GEV, SEV, EF, CV, HC, EH -- the valve/coil/hood/
# fan control-device families most directly relevant to a control-valve or
# BAS takeoff, per this plan's stated product goal) plus the unscheduled
# HEV family, rather than exhaustively covering every family on this
# 29-page document (e.g. B-1/2 boiler, HUM-1 humidifier, LEF-1 lab exhaust
# fan, D-1..7 diffuser, R-1..4 grille, AHU-1, and the page-14 specialty/
# split-system families are NOT covered here). This mirrors this plan's own
# guidance to prioritize breadth across hypotheses and sets over exhaustive
# per-document coverage during Phase 0.
sheet,page,text_as_drawn,x0,y0,x1,y1,rot,class,row_table,row_key,note
itd-d1-lab-mechanical.pdf#12,12,CH-1,350.2,401.3,385.7,420.2,0,ROW_LABEL,CANOPY HOOD SCHEDULE,CH-1,
itd-d1-lab-mechanical.pdf#12,12,CH-2,350.2,518.2,385.7,537.1,0,ROW_LABEL,CANOPY HOOD SCHEDULE,CH-2,
itd-d1-lab-mechanical.pdf#12,12,CH-3,350.2,632.5,385.8,651.4,0,ROW_LABEL,CANOPY HOOD SCHEDULE,CH-3,
itd-d1-lab-mechanical.pdf#12,12,CH-4,350.2,746.0,385.7,764.9,0,ROW_LABEL,CANOPY HOOD SCHEDULE,CH-4,
itd-d1-lab-mechanical.pdf#12,12,SN-1,361.9,1183.3,396.5,1202.2,0,ROW_LABEL,SNORKEL HOOD SCHEDULE,SN-1,
itd-d1-lab-mechanical.pdf#12,12,SN-2,361.9,1255.3,396.5,1274.2,0,ROW_LABEL,SNORKEL HOOD SCHEDULE,SN-2,
itd-d1-lab-mechanical.pdf#12,12,SN-3,361.9,1327.3,396.5,1346.2,0,ROW_LABEL,SNORKEL HOOD SCHEDULE,SN-3,
itd-d1-lab-mechanical.pdf#12,12,SN-4,361.9,1399.3,396.5,1418.2,0,ROW_LABEL,SNORKEL HOOD SCHEDULE,SN-4,
itd-d1-lab-mechanical.pdf#12,12,SN-5,361.9,1471.3,396.5,1490.2,0,ROW_LABEL,SNORKEL HOOD SCHEDULE,SN-5,
itd-d1-lab-mechanical.pdf#12,12,SAV-1,2625.4,546.8,2669.1,565.7,0,ROW_LABEL,PRESSURE INDEPENDENT ROOM SUPPLY VALVE SCHEDULE,SAV-1,
itd-d1-lab-mechanical.pdf#12,12,SAV-2,2625.4,618.8,2669.1,637.7,0,ROW_LABEL,PRESSURE INDEPENDENT ROOM SUPPLY VALVE SCHEDULE,SAV-2,
itd-d1-lab-mechanical.pdf#12,12,SAV-3,2625.4,690.8,2669.1,709.7,0,ROW_LABEL,PRESSURE INDEPENDENT ROOM SUPPLY VALVE SCHEDULE,SAV-3,
itd-d1-lab-mechanical.pdf#12,12,SAV-4,2625.4,762.8,2669.1,781.7,0,ROW_LABEL,PRESSURE INDEPENDENT ROOM SUPPLY VALVE SCHEDULE,SAV-4,
itd-d1-lab-mechanical.pdf#12,12,SAV-5,2625.4,834.8,2669.1,853.7,0,ROW_LABEL,PRESSURE INDEPENDENT ROOM SUPPLY VALVE SCHEDULE,SAV-5,
itd-d1-lab-mechanical.pdf#12,12,SAV-6,2625.4,906.5,2669.1,925.4,0,ROW_LABEL,PRESSURE INDEPENDENT ROOM SUPPLY VALVE SCHEDULE,SAV-6,
itd-d1-lab-mechanical.pdf#12,12,SAV-7,2625.4,978.5,2669.1,997.4,0,ROW_LABEL,PRESSURE INDEPENDENT ROOM SUPPLY VALVE SCHEDULE,SAV-7,
itd-d1-lab-mechanical.pdf#12,12,SAV-8,2625.4,1050.5,2669.1,1069.4,0,ROW_LABEL,PRESSURE INDEPENDENT ROOM SUPPLY VALVE SCHEDULE,SAV-8,
itd-d1-lab-mechanical.pdf#12,12,SAV-9,2625.4,1122.5,2669.1,1141.4,0,ROW_LABEL,PRESSURE INDEPENDENT ROOM SUPPLY VALVE SCHEDULE,SAV-9,
itd-d1-lab-mechanical.pdf#12,12,GEV-1,2624.4,1664.0,2669.8,1682.9,0,ROW_LABEL,PRESSURE INDEPENDENT GENERAL EXHAUST VALVE SCHEDULE,GEV-1,
itd-d1-lab-mechanical.pdf#12,12,GEV-2,2624.4,1736.0,2669.8,1754.9,0,ROW_LABEL,PRESSURE INDEPENDENT GENERAL EXHAUST VALVE SCHEDULE,GEV-2,
itd-d1-lab-mechanical.pdf#12,12,GEV-3,2624.4,1807.7,2669.8,1826.6,0,ROW_LABEL,PRESSURE INDEPENDENT GENERAL EXHAUST VALVE SCHEDULE,GEV-3,
itd-d1-lab-mechanical.pdf#12,12,GEV-4,2624.4,1879.7,2669.8,1898.6,0,ROW_LABEL,PRESSURE INDEPENDENT GENERAL EXHAUST VALVE SCHEDULE,GEV-4,
itd-d1-lab-mechanical.pdf#12,12,GEV-5,2624.4,1951.7,2669.8,1970.6,0,ROW_LABEL,PRESSURE INDEPENDENT GENERAL EXHAUST VALVE SCHEDULE,GEV-5,
itd-d1-lab-mechanical.pdf#12,12,GEV-6,2624.4,2023.7,2669.8,2042.6,0,ROW_LABEL,PRESSURE INDEPENDENT GENERAL EXHAUST VALVE SCHEDULE,GEV-6,
itd-d1-lab-mechanical.pdf#12,12,GEV-7,2624.4,2095.7,2669.8,2114.6,0,ROW_LABEL,PRESSURE INDEPENDENT GENERAL EXHAUST VALVE SCHEDULE,GEV-7,
itd-d1-lab-mechanical.pdf#12,12,EF-1,2619.1,2618.2,2652.1,2637.1,0,ROW_LABEL,EXHAUST FAN SCHEDULE,EF-1,
itd-d1-lab-mechanical.pdf#12,12,EF-2,2619.1,2690.2,2652.1,2709.1,0,ROW_LABEL,EXHAUST FAN SCHEDULE,EF-2,
itd-d1-lab-mechanical.pdf#12,12,EF-3,2619.1,2762.2,2652.1,2781.1,0,ROW_LABEL,EXHAUST FAN SCHEDULE,EF-3,
itd-d1-lab-mechanical.pdf#12,12,EF-4,2619.1,2834.0,2652.1,2852.9,0,ROW_LABEL,EXHAUST FAN SCHEDULE,EF-4,
itd-d1-lab-mechanical.pdf#12,12,EF-5,2619.1,2906.0,2652.1,2924.9,0,ROW_LABEL,EXHAUST FAN SCHEDULE,EF-5,
itd-d1-lab-mechanical.pdf#12,12,EF-6,2619.1,2978.0,2652.1,2996.9,0,ROW_LABEL,EXHAUST FAN SCHEDULE,EF-6,
itd-d1-lab-mechanical.pdf#13,13,CV-1,392.4,2196.1,427.0,2215.0,0,ROW_LABEL,CONTROL VALVE SCHEDULE (HOT WATER REHEAT COILS),CV-1,
