# keys/federal-mech.tagocc.csv -- occurrence-level ground truth for
# plans/03-schedule-row-to-drawn-tag-reconciliation-plan.md Phase 0.
#
# Authored 2026-09-16 from opentakeoff-corpus/raw/federal-attachment4-
# mechanical.pdf (24 pages), the corpus's "dense VAV set." Coordinates are
# production "image px" (pt x RENDER_SCALE=2, origin top-left, y down).
# Every row is a real PDF text span (`textSpans()`, the same the production
# pipeline reads), never hand-measured.
#
# SCOPE: this key deliberately covers exactly one family, `VAV` (58 rows,
# VAV-1..VAV-58, the "VOLUME CONTROL BOX SCHEDULE" on sheet #16 / M7.3), not
# this document's other ~15 families (AHU, RF/SF, CH, B, CP/CWP/HWP/HWRP,
# EF, AS on sheet #14; S/R/E grille-register-diffuser, FCU, CU, ET, EV, UH,
# S silencer, FTR, ALP on sheet #15). VAV is this document's headline family
# per sets.json's own note and the reason it's in this corpus at all; a
# single, fully-grounded family here (per this plan's precedent on
# itd-d1-lab's `HC`) was judged higher value than a thin pass across many.
#
# THIS KEY EXISTS BECAUSE OF A MAJOR FINDING, not the other way around: read
# `opentakeoff-corpus/TAG_LEDGER_BASELINE.md`'s "federal-mech — sheet-role
# misclassification breaks sweep_schedule_row almost completely" section in
# full before trusting any number derived from this key. Summary: sheet #2
# (title block "HVAC ZONE LEGEND," the real to-scale ground-floor VAV plan)
# is classified role=legend at 0.5 confidence, and sheet #4 (title block
# "GROUND FLOOR DUCT PLAN," a real duct-routing redraw of every VAV) is
# classified role=schedule at 0.85 confidence, evidence "Room Schedule" (a
# small embedded table, not the sheet's own title). `sweep_schedule_row`
# hard-refuses to search any sheet that isn't role=plan
# (`session.ts:3639`,`4003-4009`) — so in production, NEITHER of the two
# sheets carrying this document's entire VAV population would ever be
# offered to the tag-occurrence ladder for any `VAV-N` row, independent of
# whether the ladder itself works correctly. Both sheets are included here
# as real `PLAN_INSTANCE` rows anyway, per this plan's own Phase 0
# methodology: ground truth is authored from the render, scope decided
# before any pipeline output is looked at, never deferring to what the
# production classifier happens to call a sheet.
#
# Real page->role map for the pages this key covers:
#   #2  role=legend (0.5), title block "HVAC ZONE LEGEND" -- BOTH a real
#       to-scale room plan (58 VAV-N instances, class PLAN_INSTANCE below,
#       y0<3600 in this sheet's own coordinate space) AND a genuine
#       hatch-pattern legend swatch key (58 more VAV-N spans, y0>=3800,
#       correctly classed LEGEND_ENTRY, not counted as drawn instances)
#   #4  role=schedule (0.85), title block "GROUND FLOOR DUCT PLAN" -- a
#       real duct plan redrawing every VAV (class PLAN_INSTANCE below);
#       VAV-45 is genuinely drawn TWICE on this sheet (checked directly:
#       two distinct, non-duplicate spans)
#   #16 role=schedule (0.85), M7.3 "VOLUME CONTROL BOX SCHEDULE" -- the
#       real VAV-1..58 SYMBOL/TAG column, correctly classified
#
# H6 TEST CASE: every VAV-1..58 is legitimately drawn on BOTH sheet #2 (the
# zone/room plan) and sheet #4 (the duct plan) -- a second full-family
# cross-view case, same pattern as itd-d1-lab's `HC` family, except here
# BOTH carrying sheets are also misclassified away from role=plan, so this
# key measures H1 and H6 simultaneously on the same 58-row family.
#
# H2/H3/H4/H8: not targeted by this key; every ROW_LABEL and PLAN_INSTANCE
# here is a clean single-run "VAV-N" span, no split/fragmented/rotated/
# stacked form observed for this family on either carrying sheet.
#
# NOT INCLUDED, NOTED FOR COMPLETENESS: sheet #6 ("GROUND FLOOR HVAC PIPING
# PLAN", correctly classified role=plan at 0.85) is a genuine THIRD
# legitimate view of the same VAV family -- confirmed visually, every
# VAV-N box appears again along the hot/chilled water piping runs. Out of
# scope for this key (not re-grounded), but real: `tag-ledger-eval`'s
# row_misses shows "expected 2 [this key's #2+#4], actual 1" for almost
# every VAV row, and that 1 is sheet #6's real occurrence, found correctly
# because #6 -- unlike #2/#4 -- classifies role=plan. This is not a scoring
# bug; it's this key's own deliberately narrower scope.
sheet,page,text_as_drawn,x0,y0,x1,y1,rot,class,row_table,row_key,note
federal-attachment4-mechanical.pdf#16,16,VAV-1,2376.7,303.7,2431.1,322.6,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-1,
federal-attachment4-mechanical.pdf#16,16,VAV-2,2376.7,329.3,2431.1,348.2,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-2,
federal-attachment4-mechanical.pdf#16,16,VAV-3,2376.7,355.3,2431.1,374.2,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-3,
federal-attachment4-mechanical.pdf#16,16,VAV-4,2376.7,381.2,2431.1,400.1,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-4,
federal-attachment4-mechanical.pdf#16,16,VAV-5,2376.7,407.1,2431.1,426.0,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-5,
federal-attachment4-mechanical.pdf#16,16,VAV-6,2376.7,433.0,2431.1,451.9,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-6,
federal-attachment4-mechanical.pdf#16,16,VAV-7,2376.7,458.9,2431.1,477.8,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-7,
federal-attachment4-mechanical.pdf#16,16,VAV-8,2376.7,484.6,2431.1,503.5,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-8,
federal-attachment4-mechanical.pdf#16,16,VAV-9,2376.7,510.5,2431.1,529.4,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-9,
federal-attachment4-mechanical.pdf#16,16,VAV-10,2371.7,536.5,2436.4,555.4,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-10,
federal-attachment4-mechanical.pdf#16,16,VAV-11,2371.7,562.4,2436.4,581.3,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-11,
federal-attachment4-mechanical.pdf#16,16,VAV-12,2371.7,588.3,2436.4,607.2,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-12,
federal-attachment4-mechanical.pdf#16,16,VAV-13,2371.7,614.0,2436.4,632.9,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-13,
federal-attachment4-mechanical.pdf#16,16,VAV-14,2371.7,639.9,2436.4,658.8,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-14,
federal-attachment4-mechanical.pdf#16,16,VAV-15,2371.7,665.8,2436.4,684.7,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-15,
federal-attachment4-mechanical.pdf#16,16,VAV-16,2371.7,691.7,2436.4,710.6,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-16,
federal-attachment4-mechanical.pdf#16,16,VAV-17,2371.7,717.7,2436.4,736.6,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-17,
federal-attachment4-mechanical.pdf#16,16,VAV-18,2371.7,743.6,2436.4,762.5,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-18,
federal-attachment4-mechanical.pdf#16,16,VAV-19,2371.7,769.3,2436.4,788.2,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-19,
federal-attachment4-mechanical.pdf#16,16,VAV-20,2371.7,795.2,2436.4,814.1,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-20,
federal-attachment4-mechanical.pdf#16,16,VAV-21,2371.7,821.1,2436.4,840.0,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-21,
federal-attachment4-mechanical.pdf#16,16,VAV-22,2371.7,847.0,2436.4,865.9,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-22,
federal-attachment4-mechanical.pdf#16,16,VAV-23,2371.7,872.9,2436.4,891.8,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-23,
federal-attachment4-mechanical.pdf#16,16,VAV-24,2371.7,898.6,2436.4,917.5,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-24,
federal-attachment4-mechanical.pdf#16,16,VAV-25,2371.7,924.5,2436.4,943.4,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-25,
federal-attachment4-mechanical.pdf#16,16,VAV-26,2371.7,950.5,2436.4,969.4,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-26,
federal-attachment4-mechanical.pdf#16,16,VAV-27,2371.7,976.4,2436.4,995.3,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-27,
federal-attachment4-mechanical.pdf#16,16,VAV-28,2371.7,1002.3,2436.4,1021.2,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-28,
federal-attachment4-mechanical.pdf#16,16,VAV-29,2371.7,1028.0,2436.4,1046.9,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-29,
federal-attachment4-mechanical.pdf#16,16,VAV-30,2371.7,1053.9,2436.4,1072.8,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-30,
federal-attachment4-mechanical.pdf#16,16,VAV-31,2371.7,1079.8,2436.4,1098.7,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-31,
federal-attachment4-mechanical.pdf#16,16,VAV-32,2371.7,1105.7,2436.4,1124.6,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-32,
federal-attachment4-mechanical.pdf#16,16,VAV-33,2371.7,1131.7,2436.4,1150.6,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-33,
federal-attachment4-mechanical.pdf#16,16,VAV-34,2371.7,1157.6,2436.4,1176.5,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-34,
federal-attachment4-mechanical.pdf#16,16,VAV-35,2371.7,1183.3,2436.4,1202.2,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-35,
federal-attachment4-mechanical.pdf#16,16,VAV-36,2371.7,1209.2,2436.4,1228.1,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-36,
federal-attachment4-mechanical.pdf#16,16,VAV-37,2371.7,1235.1,2436.4,1254.0,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-37,
federal-attachment4-mechanical.pdf#16,16,VAV-38,2371.7,1261.0,2436.4,1279.9,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-38,
federal-attachment4-mechanical.pdf#16,16,VAV-39,2371.7,1286.9,2436.4,1305.8,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-39,
federal-attachment4-mechanical.pdf#16,16,VAV-40,2371.7,1312.6,2436.4,1331.5,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-40,
federal-attachment4-mechanical.pdf#16,16,VAV-41,2371.7,1338.5,2436.4,1357.4,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-41,
federal-attachment4-mechanical.pdf#16,16,VAV-42,2371.7,1364.5,2436.4,1383.4,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-42,
federal-attachment4-mechanical.pdf#16,16,VAV-43,2371.7,1390.4,2436.4,1409.3,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-43,
federal-attachment4-mechanical.pdf#16,16,VAV-44,2371.7,1416.3,2436.4,1435.2,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-44,
federal-attachment4-mechanical.pdf#16,16,VAV-45,2371.7,1442.2,2436.4,1461.1,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-45,
federal-attachment4-mechanical.pdf#16,16,VAV-46,2371.7,1467.9,2436.4,1486.8,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-46,
federal-attachment4-mechanical.pdf#16,16,VAV-47,2371.7,1493.8,2436.4,1512.7,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-47,
federal-attachment4-mechanical.pdf#16,16,VAV-48,2371.7,1519.7,2436.4,1538.6,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-48,
federal-attachment4-mechanical.pdf#16,16,VAV-49,2371.7,1545.7,2436.4,1564.6,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-49,
federal-attachment4-mechanical.pdf#16,16,VAV-50,2371.7,1571.6,2436.4,1590.5,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-50,
federal-attachment4-mechanical.pdf#16,16,VAV-51,2371.7,1597.3,2436.4,1616.2,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-51,
federal-attachment4-mechanical.pdf#16,16,VAV-52,2371.7,1623.2,2436.4,1642.1,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-52,
federal-attachment4-mechanical.pdf#16,16,VAV-53,2371.7,1649.1,2436.4,1668.0,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-53,
federal-attachment4-mechanical.pdf#16,16,VAV-54,2371.7,1675.0,2436.4,1693.9,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-54,
federal-attachment4-mechanical.pdf#16,16,VAV-55,2371.7,1700.9,2436.4,1719.8,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-55,
federal-attachment4-mechanical.pdf#16,16,VAV-56,2371.7,1726.9,2436.4,1745.8,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-56,
federal-attachment4-mechanical.pdf#16,16,VAV-57,2371.7,1752.5,2436.4,1771.4,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-57,
federal-attachment4-mechanical.pdf#16,16,VAV-58,2371.7,1778.5,2436.4,1797.4,0,ROW_LABEL,VOLUME CONTROL BOX SCHEDULE,VAV-58,
federal-attachment4-mechanical.pdf#2,2,VAV-39,3023.5,561.9,3079.8,581.0,0,PLAN_INSTANCE,VOLUME CONTROL BOX SCHEDULE,VAV-39,"sheet #2's own title block reads ""HVAC ZONE LEGEND"" (role=legend, conf 0.5) but this is a real to-scale room plan instance, not a legend entry -- see TAG_LEDGER_BASELINE.md's federal-mech section"
federal-attachment4-mechanical.pdf#2,2,VAV-36,1964.4,591.1,2020.7,610.3,0,PLAN_INSTANCE,VOLUME CONTROL BOX SCHEDULE,VAV-36,"sheet #2's own title block reads ""HVAC ZONE LEGEND"" (role=legend, conf 0.5) but this is a real to-scale room plan instance, not a legend entry -- see TAG_LEDGER_BASELINE.md's federal-mech section"
federal-attachment4-mechanical.pdf#2,2,VAV-40,3297.4,614.4,3353.7,633.6,0,PLAN_INSTANCE,VOLUME CONTROL BOX SCHEDULE,VAV-40,"sheet #2's own title block reads ""HVAC ZONE LEGEND"" (role=legend, conf 0.5) but this is a real to-scale room plan instance, not a legend entry -- see TAG_LEDGER_BASELINE.md's federal-mech section"
federal-attachment4-mechanical.pdf#2,2,VAV-38,2778.2,640.6,2834.6,659.8,0,PLAN_INSTANCE,VOLUME CONTROL BOX SCHEDULE,VAV-38,"sheet #2's own title block reads ""HVAC ZONE LEGEND"" (role=legend, conf 0.5) but this is a real to-scale room plan instance, not a legend entry -- see TAG_LEDGER_BASELINE.md's federal-mech section"
federal-attachment4-mechanical.pdf#2,2,VAV-37,2494.6,650.4,2550.9,669.6,0,PLAN_INSTANCE,VOLUME CONTROL BOX SCHEDULE,VAV-37,"sheet #2's own title block reads ""HVAC ZONE LEGEND"" (role=legend, conf 0.5) but this is a real to-scale room plan instance, not a legend entry -- see TAG_LEDGER_BASELINE.md's federal-mech section"
federal-attachment4-mechanical.pdf#2,2,VAV-41,3562.8,716.2,3619.1,735.4,0,PLAN_INSTANCE,VOLUME CONTROL BOX SCHEDULE,VAV-41,"sheet #2's own title block reads ""HVAC ZONE LEGEND"" (role=legend, conf 0.5) but this is a real to-scale room plan instance, not a legend entry -- see TAG_LEDGER_BASELINE.md's federal-mech section"
federal-attachment4-mechanical.pdf#2,2,VAV-42,3222.5,787.0,3278.8,806.2,0,PLAN_INSTANCE,VOLUME CONTROL BOX SCHEDULE,VAV-42,"sheet #2's own title block reads ""HVAC ZONE LEGEND"" (role=legend, conf 0.5) but this is a real to-scale room plan instance, not a legend entry -- see TAG_LEDGER_BASELINE.md's federal-mech section"
federal-attachment4-mechanical.pdf#2,2,VAV-45,2670.2,940.6,2726.6,959.8,0,PLAN_INSTANCE,VOLUME CONTROL BOX SCHEDULE,VAV-45,"sheet #2's own title block reads ""HVAC ZONE LEGEND"" (role=legend, conf 0.5) but this is a real to-scale room plan instance, not a legend entry -- see TAG_LEDGER_BASELINE.md's federal-mech section"
federal-attachment4-mechanical.pdf#2,2,VAV-35,1779.1,1001.8,1835.4,1021.0,0,PLAN_INSTANCE,VOLUME CONTROL BOX SCHEDULE,VAV-35,"sheet #2's own title block reads ""HVAC ZONE LEGEND"" (role=legend, conf 0.5) but this is a real to-scale room plan instance, not a legend entry -- see TAG_LEDGER_BASELINE.md's federal-mech section"
federal-attachment4-mechanical.pdf#2,2,VAV-34,2129.0,1034.7,2185.4,1053.8,0,PLAN_INSTANCE,VOLUME CONTROL BOX SCHEDULE,VAV-34,"sheet #2's own title block reads ""HVAC ZONE LEGEND"" (role=legend, conf 0.5) but this is a real to-scale room plan instance, not a legend entry -- see TAG_LEDGER_BASELINE.md's federal-mech section"
